,Office,RaceDate,Area,ElectoralRepVotes,ElectoralDemVotes,ElectoralOtherVotes,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,OtherDetail,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,PopularRaceNotes,ElectoralRaceNotes,year
11,President,20081104,Hawaii,0,4,0,"453,568","120,566","McCain, John S. III",Challenger,"325,871","Obama, Barack H. ",Challenger,,,,,"7,131",,"205,305",D,26.58,71.85,0.0,1.57,27.01,72.99,,,2008
12,President,20081104,Idaho,4,0,0,"655,032","403,012","McCain, John S. III",Challenger,"236,440","Obama, Barack H. ",Challenger,,,,,"15,580",,"166,572",R,61.53,36.1,0.0,2.38,63.02,36.98,,,2008
13,President,20081104,Illinois,0,21,0,"5,522,371","2,031,179","McCain, John S. III",Challenger,"3,419,348","Obama, Barack H. ",Challenger,,,,,"71,844",,"1,388,169",D,36.78,61.92,0.0,1.3,37.27,62.73,,,2008
14,President,20081104,Indiana,0,11,0,"2,751,054","1,345,648","McCain, John S. III",Challenger,"1,374,039","Obama, Barack H. ",Challenger,,,,,"31,367",,"28,391",D,48.91,49.95,0.0,1.14,49.48,50.52,,,2008
15,President,20081104,Iowa,0,7,0,"1,537,123","682,379","McCain, John S. III",Challenger,"828,940","Obama, Barack H. ",Challenger,,,,,"25,804",,"146,561",D,44.39,53.93,0.0,1.68,45.15,54.85,,,2008
16,President,20081104,Kansas,6,0,0,"1,235,872","699,655","McCain, John S. III",Challenger,"514,765","Obama, Barack H. ",Challenger,,,,,"21,452",,"184,890",R,56.61,41.65,0.0,1.74,57.61,42.39,,,2008
17,President,20081104,Kentucky,8,0,0,"1,826,620","1,048,462","McCain, John S. III",Challenger,"751,985","Obama, Barack H. ",Challenger,,,,,"26,173",,"296,477",R,57.4,41.17,0.0,1.43,58.23,41.77,,,2008
18,President,20081104,Louisiana,9,0,0,"1,960,761","1,148,275","McCain, John S. III",Challenger,"782,989","Obama, Barack H. ",Challenger,,,,,"29,497",,"365,286",R,58.56,39.93,0.0,1.5,59.46,40.54,,,2008
19,President,20081104,Maine,0,4,0,"731,163","295,273","McCain, John S. III",Challenger,"421,923","Obama, Barack H. ",Challenger,,,,,"13,967",,"126,650",D,40.38,57.71,0.0,1.91,41.17,58.83,,,2008
20,President,20081104,Maryland,0,10,0,"2,631,596","959,862","McCain, John S. III",Challenger,"1,629,467","Obama, Barack H. ",Challenger,,,,,"42,267",,"669,605",D,36.47,61.92,0.0,1.61,37.07,62.93,,,2008
21,President,20081104,Massachusetts,0,12,0,"3,080,985","1,108,854","McCain, John S. III",Challenger,"1,904,097","Obama, Barack H. ",Challenger,,,,,"68,034",,"795,243",D,35.99,61.8,0.0,2.21,36.8,63.2,,,2008
22,President,20081104,Michigan,0,17,0,"5,001,766","2,048,639","McCain, John S. III",Challenger,"2,872,579","Obama, Barack H. ",Challenger,,,,,"80,548",,"823,940",D,40.96,57.43,0.0,1.61,41.63,58.37,,,2008
23,President,20081104,Minnesota,0,10,0,"2,910,369","1,275,409","McCain, John S. III",Challenger,"1,573,354","Obama, Barack H. ",Challenger,,,,,"61,606",,"297,945",D,43.82,54.06,0.0,2.12,44.77,55.23,,,2008
24,President,20081104,Mississippi,6,0,0,"1,289,865","724,597","McCain, John S. III",Challenger,"554,662","Obama, Barack H. ",Challenger,,,,,"10,606",,"169,935",R,56.18,43.0,0.0,0.82,56.64,43.36,,,2008
25,President,20081104,Missouri,11,0,0,"2,913,334","1,439,923","McCain, John S. III",Challenger,"1,436,176","Obama, Barack H. ",Challenger,,,,,"37,235",,"3,747",R,49.43,49.3,0.0,1.28,50.07,49.93,,,2008
26,President,20081104,Montana,3,0,0,"490,302","242,763","McCain, John S. III",Challenger,"231,667","Obama, Barack H. ",Challenger,,,,,"15,872",,"11,096",R,49.51,47.25,0.0,3.24,51.17,48.83,,,2008
27,President,20081104,Nebraska,4,1,0,"801,281","452,979","McCain, John S. III",Challenger,"333,319","Obama, Barack H. ",Challenger,,,,,"14,983",,"119,660",R,56.53,41.6,0.0,1.87,57.61,42.39,,,2008
28,President,20081104,Nevada,0,5,0,"967,848","412,827","McCain, John S. III",Challenger,"533,736","Obama, Barack H. ",Challenger,,,,,"21,285",,"120,909",D,42.65,55.15,0.0,2.2,43.61,56.39,,,2008
29,President,20081104,New Hampshire,0,4,0,"710,970","316,534","McCain, John S. III",Challenger,"384,826","Obama, Barack H. ",Challenger,,,,,"9,610",,"68,292",D,44.52,54.13,0.0,1.35,45.13,54.87,,,2008
30,President,20081104,New Jersey,0,15,0,"3,868,237","1,613,207","McCain, John S. III",Challenger,"2,215,422","Obama, Barack H. ",Challenger,,,,,"39,608",,"602,215",D,41.7,57.27,0.0,1.02,42.14,57.86,,,2008
31,President,20081104,New Mexico,0,5,0,"830,158","346,832","McCain, John S. III",Challenger,"472,422","Obama, Barack H. ",Challenger,,,,,"10,904",,"125,590",D,41.78,56.91,0.0,1.31,42.34,57.66,,,2008
32,President,20081104,New York,0,31,0,"7,640,931","2,752,771","McCain, John S. III",Challenger,"4,804,945","Obama, Barack H. ",Challenger,,,,,"83,215",,"2,052,174",D,36.03,62.88,0.0,1.09,36.42,63.58,,,2008
33,President,20081104,North Carolina,0,15,0,"4,310,789","2,128,474","McCain, John S. III",Challenger,"2,142,651","Obama, Barack H. ",Challenger,,,,,"39,664",,"14,177",D,49.38,49.7,0.0,0.92,49.83,50.17,,,2008
34,President,20081104,North Dakota,3,0,0,"316,621","168,601","McCain, John S. III",Challenger,"141,278","Obama, Barack H. ",Challenger,,,,,"6,742",,"27,323",R,53.25,44.62,0.0,2.13,54.41,45.59,,,2008
35,President,20081104,Ohio,0,20,0,"5,708,350","2,677,820","McCain, John S. III",Challenger,"2,940,044","Obama, Barack H. ",Challenger,,,,,"90,486",,"262,224",D,46.91,51.5,0.0,1.59,47.67,52.33,,,2008
36,President,20081104,Oklahoma,7,0,0,"1,462,661","960,165","McCain, John S. III",Challenger,"502,496","Obama, Barack H. ",Challenger,,,,,,,"457,669",R,65.65,34.35,0.0,0.0,65.65,34.35,,,2008
37,President,20081104,Oregon,0,7,0,"1,827,864","738,475","McCain, John S. III",Challenger,"1,037,291","Obama, Barack H. ",Challenger,,,,,"52,098",,"298,816",D,40.4,56.75,0.0,2.85,41.59,58.41,,,2008
38,President,20081104,Pennsylvania,0,21,0,"5,995,137","2,655,885","McCain, John S. III",Challenger,"3,276,363","Obama, Barack H. ",Challenger,,,,,"62,889",,"620,478",D,44.3,54.65,0.0,1.05,44.77,55.23,,,2008
39,President,20081104,Rhode Island,0,4,0,"471,766","165,391","McCain, John S. III",Challenger,"296,571","Obama, Barack H. ",Challenger,,,,,"9,804",,"131,180",D,35.06,62.86,0.0,2.08,35.8,64.2,,,2008
40,President,20081104,South Carolina,8,0,0,"1,909,968","1,028,632","McCain, John S. III",Challenger,"857,856","Obama, Barack H. ",Challenger,,,,,"23,480",,"170,776",R,53.86,44.91,0.0,1.23,54.53,45.47,,,2008
41,President,20081104,South Dakota,3,0,0,"381,975","203,054","McCain, John S. III",Challenger,"170,924","Obama, Barack H. ",Challenger,,,,,"7,997",,"32,130",R,53.16,44.75,0.0,2.09,54.3,45.7,,,2008
42,President,20081104,Tennessee,11,0,0,"2,599,749","1,479,178","McCain, John S. III",Challenger,"1,087,437","Obama, Barack H. ",Challenger,,,,,"33,134",,"391,741",R,56.9,41.83,0.0,1.27,57.63,42.37,,,2008
43,President,20081104,Texas,34,0,0,"8,077,795","4,479,328","McCain, John S. III",Challenger,"3,528,633","Obama, Barack H. ",Challenger,,,,,"69,834",,"950,695",R,55.45,43.68,0.0,0.86,55.94,44.06,,,2008
44,President,20081104,Utah,5,0,0,"952,370","596,030","McCain, John S. III",Challenger,"327,670","Obama, Barack H. ",Challenger,,,,,"28,670",,"268,360",R,62.58,34.41,0.0,3.01,64.53,35.47,,,2008
45,President,20081104,Vermont,0,3,0,"325,046","98,974","McCain, John S. III",Challenger,"219,262","Obama, Barack H. ",Challenger,,,,,"6,810",,"120,288",D,30.45,67.46,0.0,2.1,31.1,68.9,,,2008
46,President,20081104,Virginia,0,13,0,"3,723,260","1,725,005","McCain, John S. III",Challenger,"1,959,532","Obama, Barack H. ",Challenger,,,,,"38,723",,"234,527",D,46.33,52.63,0.0,1.04,46.82,53.18,,,2008
47,President,20081104,Washington,0,11,0,"3,036,878","1,229,216","McCain, John S. III",Challenger,"1,750,848","Obama, Barack H. ",Challenger,,,,,"56,814",,"521,632",D,40.48,57.65,0.0,1.87,41.25,58.75,,,2008
48,President,20081104,West Virginia,5,0,0,"713,451","397,466","McCain, John S. III",Challenger,"303,857","Obama, Barack H. ",Challenger,,,,,"12,128",,"93,609",R,55.71,42.59,0.0,1.7,56.67,43.33,,,2008
49,President,20081104,Wisconsin,0,10,0,"2,983,417","1,262,393","McCain, John S. III",Challenger,"1,677,211","Obama, Barack H. ",Challenger,,,,,"43,813",,"414,818",D,42.31,56.22,0.0,1.47,42.94,57.06,,,2008
50,President,20081104,Wyoming,3,0,0,"254,658","164,958","McCain, John S. III",Challenger,"82,868","Obama, Barack H. ",Challenger,,,,,"6,832",,"82,090",R,64.78,32.54,0.0,2.68,66.56,33.44,,,2008
0,President,20121106,Alabama,9,0,0,"2,074,338","1,255,925","Romney, W. Mitt  ",Challenger,"795,696","Obama, Barack H. ",Incumbent,Libertarian,"12,328","Johnson, Gary E. ",Challenger,"10,389","Stein Jill   (Green) 3,397; Goode Virgil H. Jr. (Write-in) 2,981; Scattered Write-In    (Write-in) 4,011","460,229",R,60.55,38.36,0.59,0.5,61.22,38.78,,,2012
1,President,20121106,Alaska,3,0,0,"300,495","164,676","Romney, W. Mitt  ",Challenger,"122,640","Obama, Barack H. ",Incumbent,Libertarian,"7,392","Johnson, Gary E. ",Challenger,"5,787","Stein Jill   (Green) 2,917; Scattered Write-In    (Write-in) 2,870","42,036",R,54.8,40.81,2.46,1.93,57.32,42.68,,,2012
2,President,20121106,Arizona,11,0,0,"2,299,254","1,233,654","Romney, W. Mitt  ",Challenger,"1,025,232","Obama, Barack H. ",Incumbent,Libertarian,"32,100","Johnson, Gary E. ",Challenger,"8,268","Stein Jill   (Green) 7,816; Goode Virgil H. Jr. (Write-in) 289; Scattered Write-In    (Write-in) 163","208,422",R,53.65,44.59,1.4,0.36,54.61,45.39,,,2012
3,President,20121106,Arkansas,6,0,0,"1,069,468","647,744","Romney, W. Mitt  ",Challenger,"394,409","Obama, Barack H. ",Incumbent,Libertarian,"16,276","Johnson, Gary E. ",Challenger,"11,039","Lindsay Peta   (Socialism and Liberation) 1,734; Stein Jill   (Green) 9,305","253,335",R,60.57,36.88,1.52,1.03,62.15,37.85,,,2012
4,President,20121106,California,0,55,0,"13,038,547","4,839,958","Romney, W. Mitt  ",Challenger,"7,854,285","Obama, Barack H. ",Incumbent,Libertarian,"143,221","Johnson, Gary E. ",Challenger,"201,083","Hoefling Thomas   (American Independent) 38,372; Barr Roseanne   (Peace and Freedom) 53,824; Paul Ron   (Write-in) 21,461; Stein Jill   (Green) 85,638; Goode Virgil H. Jr. (Write-in) 503; Scattered Write-In    (Write-in) 1,285","3,014,327",D,37.12,60.24,1.1,1.54,38.13,61.87,,,2012
5,President,20121106,Colorado,0,9,0,"2,569,528","1,185,243","Romney, W. Mitt  ",Challenger,"1,323,102","Obama, Barack H. ",Incumbent,Libertarian,"35,545","Johnson, Gary E. ",Challenger,"25,638","Hoefling Thomas   (American Independent) 679; Barr Roseanne   (Peace and Freedom) 5,059; Anderson Ross C.  (Justice) 1,262; Terry Randall   (Independent) 4; Stein Jill   (Green) 7,508; Goode Virgil H. Jr. (Write-in) 6,234; Anderson Ross C.  (Justice) 4","137,859",D,46.13,51.49,1.38,1.0,47.25,52.75,,,2012
6,President,20121106,Connecticut,0,7,0,"1,558,960","634,892","Romney, W. Mitt  ",Challenger,"905,083","Obama, Barack H. ",Incumbent,Libertarian,"12,580","Johnson, Gary E. ",Challenger,"6,405","Scattered Write-In    (Write-in) 918; Anderson Ross C.  (Justice) 5,487","270,191",D,40.73,58.06,0.81,0.41,41.23,58.77,,,2012
7,President,20121106,Delaware,0,3,0,"413,921","165,484","Romney, W. Mitt  ",Challenger,"242,584","Obama, Barack H. ",Incumbent,Libertarian,"3,882","Johnson, Gary E. ",Challenger,"1,971","Stein Jill   (Green) 1,940; Goode Virgil H. Jr. (Write-in) 23; Scattered Write-In    (Write-in) 8","77,100",D,39.98,58.61,0.94,0.48,40.55,59.45,,,2012
8,President,20121106,District of Columbia,0,3,0,"293,764","21,381","Romney, W. Mitt  ",Challenger,"267,070","Obama, Barack H. ",Incumbent,Libertarian,"2,083","Johnson, Gary E. ",Challenger,"3,230","Stein Jill   (Green) 2,458; Scattered Write-In    (Write-in) 772","245,689",D,7.28,90.91,0.71,1.1,7.41,92.59,,,2012
9,President,20121106,Florida,0,29,0,"8,474,179","4,163,447","Romney, W. Mitt  ",Challenger,"4,237,756","Obama, Barack H. ",Incumbent,Libertarian,"44,726","Johnson, Gary E. ",Challenger,"28,250","Hoefling Thomas   (American Independent) 946; Barr Roseanne   (Peace and Freedom) 8,154; Lindsay Peta   (Socialism and Liberation) 322; Stein Jill   (Green) 8,947; Goode Virgil H. Jr. (Write-in) 2,607; Scattered Write-In    (Write-in) 45; Anderson Ross C.  (Justice) 1,754","74,309",D,49.13,50.01,0.53,0.33,49.56,50.44,,,2012
10,President,20121106,Georgia,16,0,0,"3,900,050","2,078,688","Romney, W. Mitt  ",Challenger,"1,773,827","Obama, Barack H. ",Incumbent,Libertarian,"45,324","Johnson, Gary E. ",Challenger,"2,211","Stein Jill   (Green) 1,516; Goode Virgil H. Jr. (Write-in) 432; Scattered Write-In    (Write-in) 263","304,861",R,53.3,45.48,1.16,0.06,53.96,46.04,,,2012
11,President,20121106,Hawaii,0,4,0,"434,697","121,015","Romney, W. Mitt  ",Challenger,"306,658","Obama, Barack H. ",Incumbent,Libertarian,"3,840","Johnson, Gary E. ",Challenger,"3,184","Stein Jill   (Green) 3,184","185,643",D,27.84,70.55,0.88,0.73,28.3,71.7,,,2012
12,President,20121106,Idaho,4,0,0,"652,346","420,911","Romney, W. Mitt  ",Challenger,"212,787","Obama, Barack H. ",Incumbent,Libertarian,"9,453","Johnson, Gary E. ",Challenger,"9,195","Anderson Ross C.  (Justice) 2,499; Stein Jill   (Green) 4,402; Goode Virgil H. Jr. (Write-in) 2,222; Scattered Write-In    (Write-in) 72","208,124",R,64.52,32.62,1.45,1.41,66.42,33.58,,,2012
13,President,20121106,Illinois,0,20,0,"5,242,014","2,135,216","Romney, W. Mitt  ",Challenger,"3,019,512","Obama, Barack H. ",Incumbent,Libertarian,"56,229","Johnson, Gary E. ",Challenger,"31,057","Stein Jill   (Green) 30,222; Goode Virgil H. Jr. (Write-in) 415; Scattered Write-In    (Write-in) 420","884,296",D,40.73,57.6,1.07,0.59,41.42,58.58,,,2012
14,President,20121106,Indiana,11,0,0,"2,624,534","1,420,543","Romney, W. Mitt  ",Challenger,"1,152,887","Obama, Barack H. ",Incumbent,Libertarian,"50,111","Johnson, Gary E. ",Challenger,993,Stein Jill   (Green) 625; Goode Virgil H. Jr. (Write-in) 290; Scattered Write-In    (Write-in) 78,"267,656",R,54.13,43.93,1.91,0.04,55.2,44.8,,,2012
15,President,20121106,Iowa,0,6,0,"1,582,180","730,617","Romney, W. Mitt  ",Challenger,"822,544","Obama, Barack H. ",Incumbent,Libertarian,"12,926","Johnson, Gary E. ",Challenger,"16,093","Stein Jill   (Green) 3,769; Goode Virgil H. Jr. (Write-in) 3,038; Scattered Write-In    (Write-in) 7,442","91,927",D,46.18,51.99,0.82,1.02,47.04,52.96,,,2012
16,President,20121106,Kansas,6,0,0,"1,159,971","692,634","Romney, W. Mitt  ",Challenger,"440,726","Obama, Barack H. ",Incumbent,Libertarian,"20,456","Johnson, Gary E. ",Challenger,"6,155",Stein Jill   (Green) 714; Goode Virgil H. Jr. (Write-in) 187; Scattered Write-In    (Write-in) 237,"251,908",R,59.71,37.99,1.76,0.53,61.11,38.89,,,2012
17,President,20121106,Maine,0,4,0,"713,180","292,276","Romney, W. Mitt  ",Challenger,"401,306","Obama, Barack H. ",Incumbent,Libertarian,"9,352","Johnson, Gary E. ",Challenger,"10,246","Paul Ron   (Write-in) 2,035; Stein Jill   (Green) 8,119; Scattered Write-In    (Write-in) 92","109,030",D,40.98,56.27,1.31,1.44,42.14,57.86,,,2012
18,President,20121106,Maryland,0,10,0,"2,707,327","971,869","Romney, W. Mitt  ",Challenger,"1,677,844","Obama, Barack H. ",Incumbent,Libertarian,"30,195","Johnson, Gary E. ",Challenger,"27,419","Stein Jill   (Green) 17,110; Goode Virgil H. Jr. (Write-in) 418; Scattered Write-In    (Write-in) 9,891","705,975",D,35.9,61.97,1.12,1.01,36.68,63.32,,,2012
19,President,20121106,Massachusetts,0,11,0,"3,167,767","1,188,314","Romney, W. Mitt  ",Challenger,"1,921,290","Obama, Barack H. ",Incumbent,Libertarian,"30,920","Johnson, Gary E. ",Challenger,"27,243","Stein Jill   (Green) 20,691; Scattered Write-In    (Write-in) 6,552","732,976",D,37.51,60.65,0.98,0.86,38.21,61.79,,,2012
20,President,20121106,Mississippi,6,0,0,"1,285,584","710,746","Romney, W. Mitt  ",Challenger,"562,949","Obama, Barack H. ",Incumbent,Libertarian,"6,676","Johnson, Gary E. ",Challenger,"5,213","Stein Jill   (Green) 1,588; Goode Virgil H. Jr. (Write-in) 2,609","147,797",R,55.29,43.79,0.52,0.41,55.8,44.2,,,2012
21,President,20121106,Kentucky,8,0,0,"1,797,212","1,087,190","Romney, W. Mitt  ",Challenger,"679,370","Obama, Barack H. ",Incumbent,Libertarian,"17,063","Johnson, Gary E. ",Challenger,"13,589","Terry Randall   (Independent) 6,872; Stein Jill   (Green) 6,337; Goode Virgil H. Jr. (Write-in) 245; Scattered Write-In    (Write-in) 135","407,820",R,60.49,37.8,0.95,0.76,61.54,38.46,,,2012
22,President,20121106,Louisiana,8,0,0,"1,994,065","1,152,262","Romney, W. Mitt  ",Challenger,"809,141","Obama, Barack H. ",Incumbent,Libertarian,"18,157","Johnson, Gary E. ",Challenger,"14,505","Anderson Ross C.  (Justice) 1,368; Lindsay Peta   (Socialism and Liberation) 622; Stein Jill   (Green) 6,978; Goode Virgil H. Jr. (Write-in) 2,508","343,121",R,57.78,40.58,0.91,0.73,58.75,41.25,,,2012
23,President,20121106,Michigan,0,16,0,"4,730,961","2,115,256","Romney, W. Mitt  ",Challenger,"2,564,569","Obama, Barack H. ",Incumbent,Libertarian,"7,774","Johnson, Gary E. ",Challenger,"43,362","Anderson Ross C.  (Justice) 5,147; Stein Jill   (Green) 21,897; Goode Virgil H. Jr. (Write-in) 16,119; Scattered Write-In    (Write-in) 199","449,313",D,44.71,54.21,0.16,0.92,45.2,54.8,,,2012
24,President,20121106,Minnesota,0,10,0,"2,936,561","1,320,225","Romney, W. Mitt  ",Challenger,"1,546,167","Obama, Barack H. ",Incumbent,Libertarian,"35,098","Johnson, Gary E. ",Challenger,"35,071","Anderson Ross C.  (Justice) 1,996; Lindsay Peta   (Socialism and Liberation) 397; Stein Jill   (Green) 13,023; Goode Virgil H. Jr. (Write-in) 3,722; Scattered Write-In    (Write-in) 10,641","225,942",D,44.96,52.65,1.2,1.19,46.06,53.94,,,2012
25,President,20121106,Missouri,10,0,0,"2,757,323","1,482,440","Romney, W. Mitt  ",Challenger,"1,223,796","Obama, Barack H. ",Incumbent,Libertarian,"43,151","Johnson, Gary E. ",Challenger,"7,936","Goode Virgil H. Jr. (Write-in) 7,936","258,644",R,53.76,44.38,1.56,0.29,54.78,45.22,,,2012
